trainingEpisodes,reward,teaching,attention,episodeLength,sumTeaching,sumAttention,sumEpisodeLength,teachingStrategy
0,2674.519607843137,0.0,0.0,0.0,0.0,0.0,0.0,advise100_always_false
10,2550.705882352941,1000.0,3498.529411764706,9905.823529411764,1000.0,3498.529411764706,9905.823529411764,advise100_always_false
20,2734.029411764706,0.0,0.0,8732.764705882353,1000.0,3498.529411764706,18638.58823529412,advise100_always_false
30,2781.862745098039,0.0,0.0,8905.588235294117,1000.0,3498.529411764706,27544.176470588238,advise100_always_false
40,2791.5098039215686,0.0,0.0,8750.64705882353,1000.0,3498.529411764706,36294.82352941177,advise100_always_false
50,2891.2745098039213,0.0,0.0,8660.411764705883,1000.0,3498.529411764706,44955.23529411765,advise100_always_false
60,2817.4313725490197,0.0,0.0,9124.64705882353,1000.0,3498.529411764706,54079.88235294118,advise100_always_false
70,2768.7843137254904,0.0,0.0,8114.764705882353,1000.0,3498.529411764706,62194.64705882354,advise100_always_false
80,2928.607843137255,0.0,0.0,9184.35294117647,1000.0,3498.529411764706,71379.00000000001,advise100_always_false
90,2993.156862745098,0.0,0.0,9423.470588235294,1000.0,3498.529411764706,80802.4705882353,advise100_always_false
100,3029.470588235294,0.0,0.0,9083.0,1000.0,3498.529411764706,89885.4705882353,advise100_always_false
110,3099.3235294117653,0.0,0.0,9530.823529411764,1000.0,3498.529411764706,99416.29411764706,advise100_always_false
120,3125.156862745098,0.0,0.0,8630.764705882353,1000.0,3498.529411764706,108047.05882352941,advise100_always_false
130,3172.4411764705883,0.0,0.0,8863.941176470587,1000.0,3498.529411764706,116911.0,advise100_always_false
140,3186.4509803921574,0.0,0.0,10249.823529411764,1000.0,3498.529411764706,127160.82352941176,advise100_always_false
150,3156.803921568627,0.0,0.0,9719.0,1000.0,3498.529411764706,136879.82352941175,advise100_always_false
160,3285.764705882353,0.0,0.0,9239.64705882353,1000.0,3498.529411764706,146119.47058823527,advise100_always_false
170,3187.4411764705887,0.0,0.0,10638.470588235294,1000.0,3498.529411764706,156757.94117647057,advise100_always_false
180,3298.343137254902,0.0,0.0,10115.529411764706,1000.0,3498.529411764706,166873.47058823527,advise100_always_false
190,3413.833333333333,0.0,0.0,9661.588235294117,1000.0,3498.529411764706,176535.0588235294,advise100_always_false
200,3282.901960784314,0.0,0.0,10590.058823529413,1000.0,3498.529411764706,187125.1176470588,advise100_always_false
