trainingEpisodes,reward,teaching,attention,episodeLength,sumTeaching,sumAttention,sumEpisodeLength,teachingStrategy
0,2605.516667,0,0,0,0,0,0,baseline_never_false
10,2542.794444,0,0,8755.733333,0,0,8755.733333,baseline_never_false
20,2552.994444,0,0,8775.5,0,0,17531.23333,baseline_never_false
30,2506.544444,0,0,9196.333333,0,0,26727.56667,baseline_never_false
40,2527.794444,0,0,9833.2,0,0,36560.76667,baseline_never_false
50,2522.855556,0,0,8735.766667,0,0,45296.53333,baseline_never_false
60,2597.266667,0,0,9470.8,0,0,54767.33333,baseline_never_false
70,2558.05,0,0,8420.266667,0,0,63187.6,baseline_never_false
80,2625.611111,0,0,9182.433333,0,0,72370.03333,baseline_never_false
90,2691.15,0,0,8638.433333,0,0,81008.46667,baseline_never_false
100,2656.711111,0,0,8741.466667,0,0,89749.93333,baseline_never_false
110,2634.033333,0,0,9703.8,0,0,99453.73333,baseline_never_false
120,2706.994444,0,0,9008.1,0,0,108461.8333,baseline_never_false
130,2565.027778,0,0,9317.666667,0,0,117779.5,baseline_never_false
140,2713,0,0,9654.166667,0,0,127433.6667,baseline_never_false
150,2750.533333,0,0,9320.333333,0,0,136754,baseline_never_false
160,2800.766667,0,0,9211.666667,0,0,145965.6667,baseline_never_false
170,2835.833333,0,0,9187.033333,0,0,155152.7,baseline_never_false
180,2803.8,0,0,9444.966667,0,0,164597.6667,baseline_never_false
190,2839.033333,0,0,9587.466667,0,0,174185.1333,baseline_never_false
200,2907.361111,0,0,9683.566667,0,0,183868.7,baseline_never_false
210,2983.205556,0,0,9476.466667,0,0,193345.1667,baseline_never_false
220,2929.85,0,0,9940.233333,0,0,203285.4,baseline_never_false
230,3073.594444,0,0,9726.833333,0,0,213012.2333,baseline_never_false
240,3159.288889,0,0,9742.366667,0,0,222754.6,baseline_never_false
250,3135.011111,0,0,9778.866667,0,0,232533.4667,baseline_never_false
260,3177.422222,0,0,9717.533333,0,0,242251,baseline_never_false
270,3174.65,0,0,9917.033333,0,0,252168.0333,baseline_never_false
280,3268.777778,0,0,10396.33333,0,0,262564.3667,baseline_never_false
290,3282.694444,0,0,10043.2,0,0,272607.5667,baseline_never_false
300,3352.955556,0,0,10184.4,0,0,282791.9667,baseline_never_false
310,3361.611111,0,0,10243.06667,0,0,293035.0333,baseline_never_false
320,3371.2,0,0,10031.93333,0,0,303066.9667,baseline_never_false
330,3291.127778,0,0,10403.36667,0,0,313470.3333,baseline_never_false
340,3330.283333,0,0,10685.66667,0,0,324156,baseline_never_false
350,3355.355556,0,0,10691.36667,0,0,334847.3667,baseline_never_false
360,3412.427778,0,0,10329.46667,0,0,345176.8333,baseline_never_false
370,3447.85,0,0,9806.866667,0,0,354983.7,baseline_never_false
380,3401.688889,0,0,10258.06667,0,0,365241.7667,baseline_never_false
390,3397.472222,0,0,10544,0,0,375785.7667,baseline_never_false
400,3387.338889,0,0,10084.6,0,0,385870.3667,baseline_never_false
410,3476.633333,0,0,10477.46667,0,0,396347.8333,baseline_never_false
420,3535.722222,0,0,10097.86667,0,0,406445.7,baseline_never_false
430,3516.322222,0,0,10731.66667,0,0,417177.3667,baseline_never_false
440,3575.783333,0,0,10436.5,0,0,427613.8667,baseline_never_false
450,3551.25,0,0,10833.03333,0,0,438446.9,baseline_never_false
460,3552.938889,0,0,10638.6,0,0,449085.5,baseline_never_false
470,3518.688889,0,0,10164.63333,0,0,459250.1333,baseline_never_false
480,3626.327778,0,0,10606.6,0,0,469856.7333,baseline_never_false
490,3546.205556,0,0,10653.36667,0,0,480510.1,baseline_never_false
500,3623.222222,0,0,10418.73333,0,0,490928.8333,baseline_never_false
510,3602.394444,0,0,10133.8,0,0,501062.6333,baseline_never_false
520,3670.311111,0,0,10673.53333,0,0,511736.1667,baseline_never_false
530,3597.477778,0,0,10397.9,0,0,522134.0667,baseline_never_false
540,3634.255556,0,0,10338.66667,0,0,532472.7333,baseline_never_false
550,3682.222222,0,0,10106.43333,0,0,542579.1667,baseline_never_false
560,3733.127778,0,0,10839.8,0,0,553418.9667,baseline_never_false
570,3679.222222,0,0,10035.83333,0,0,563454.8,baseline_never_false
580,3671.516667,0,0,10552.16667,0,0,574006.9667,baseline_never_false
590,3675.655556,0,0,10504.73333,0,0,584511.7,baseline_never_false
600,3663.527778,0,0,10776.16667,0,0,595287.8667,baseline_never_false
610,3726.522222,0,0,10243.2,0,0,605531.0667,baseline_never_false
620,3736.333333,0,0,10303.96667,0,0,615835.0333,baseline_never_false
630,3753,0,0,10252.8,0,0,626087.8333,baseline_never_false
640,3751.277778,0,0,10415.56667,0,0,636503.4,baseline_never_false
650,3726.294444,0,0,10521.23333,0,0,647024.6333,baseline_never_false
660,3707.216667,0,0,10050.13333,0,0,657074.7667,baseline_never_false
670,3771.427778,0,0,10275.9,0,0,667350.6667,baseline_never_false
680,3713.5,0,0,10158.16667,0,0,677508.8333,baseline_never_false
690,3788.855556,0,0,10557.66667,0,0,688066.5,baseline_never_false
700,3762.277778,0,0,10493.83333,0,0,698560.3333,baseline_never_false
710,3712.122222,0,0,9784.1,0,0,708344.4333,baseline_never_false
720,3737.572222,0,0,10419.36667,0,0,718763.8,baseline_never_false
730,3749.827778,0,0,10508.26667,0,0,729272.0667,baseline_never_false
740,3799.461111,0,0,10580.96667,0,0,739853.0333,baseline_never_false
750,3767.572222,0,0,10624.6,0,0,750477.6333,baseline_never_false
760,3713.877778,0,0,10552.5,0,0,761030.1333,baseline_never_false
770,3740.283333,0,0,10338.16667,0,0,771368.3,baseline_never_false
780,3838.827778,0,0,10317.5,0,0,781685.8,baseline_never_false
790,3739.033333,0,0,10248.5,0,0,791934.3,baseline_never_false
800,3769.088889,0,0,10380.76667,0,0,802315.0667,baseline_never_false
0,2618.872222,0,0,0,0,0,0,correct200_always_false
10,2398.394444,157.9333333,11706.83333,11706.83333,157.9333333,11706.83333,11706.83333,correct200_always_false
20,2450.577778,110.6666667,11178.06667,11178.06667,268.6,22884.9,22884.9,correct200_always_false
30,2525.561111,120.4666667,11472.46667,11472.46667,389.0666667,34357.36667,34357.36667,correct200_always_false
40,2545.494444,83.43333333,10439.4,10439.4,472.5,44796.76667,44796.76667,correct200_always_false
50,2673.516667,83.2,11400.96667,11400.96667,555.7,56197.73333,56197.73333,correct200_always_false
60,2624.805556,67.93333333,10628.1,10628.1,623.6333333,66825.83333,66825.83333,correct200_always_false
70,2771.722222,58.73333333,10873.6,10873.6,682.3666667,77699.43333,77699.43333,correct200_always_false
80,2830.261111,60.7,11411.3,11411.3,743.0666667,89110.73333,89110.73333,correct200_always_false
90,2940.833333,53.8,11615.33333,11787.96667,796.8666667,100726.0667,100898.7,correct200_always_false
100,2973.277778,42.3,9918.933333,10458.23333,839.1666667,110645,111356.9333,correct200_always_false
110,3040.938889,32.36666667,10449.83333,11502.86667,871.5333333,121094.8333,122859.8,correct200_always_false
120,3149.144444,34,9926.933333,11221.26667,905.5333333,131021.7667,134081.0667,correct200_always_false
130,3171.022222,30.86666667,9626.233333,11181.23333,936.4,140648,145262.3,correct200_always_false
140,3238.933333,23.5,8214.9,10951.66667,959.9,148862.9,156213.9667,correct200_always_false
150,3404.922222,15.93333333,5674.466667,10917.63333,975.8333333,154537.3667,167131.6,correct200_always_false
160,3331.566667,10.06666667,4018.666667,10819,985.9,158556.0333,177950.6,correct200_always_false
170,3373.605556,7.933333333,2680.6,11417.4,993.8333333,161236.6333,189368,correct200_always_false
180,3369.794444,3.633333333,1454.933333,10531.66667,997.4666667,162691.5667,199899.6667,correct200_always_false
190,3476.005556,1.866666667,733.2666667,10645.4,999.3333333,163424.8333,210545.0667,correct200_always_false
200,3387.583333,0.666666667,164.9,11173.36667,1000,163589.7333,221718.4333,correct200_always_false
210,3525.188889,0,0,11002.2,1000,163589.7333,232720.6333,correct200_always_false
220,3475.577778,0,0,10189.9,1000,163589.7333,242910.5333,correct200_always_false
230,3577.177778,0,0,10565.73333,1000,163589.7333,253476.2667,correct200_always_false
240,3506.327778,0,0,10679.63333,1000,163589.7333,264155.9,correct200_always_false
250,3536.438889,0,0,10618.43333,1000,163589.7333,274774.3333,correct200_always_false
260,3625.061111,0,0,10615.4,1000,163589.7333,285389.7333,correct200_always_false
270,3547.222222,0,0,10820.86667,1000,163589.7333,296210.6,correct200_always_false
280,3587.205556,0,0,10457.33333,1000,163589.7333,306667.9333,correct200_always_false
290,3560.433333,0,0,10706.36667,1000,163589.7333,317374.3,correct200_always_false
300,3562.183333,0,0,10682.63333,1000,163589.7333,328056.9333,correct200_always_false
310,3536.527778,0,0,10347.9,1000,163589.7333,338404.8333,correct200_always_false
320,3551.588889,0,0,10407.23333,1000,163589.7333,348812.0667,correct200_always_false
330,3611.866667,0,0,10921.5,1000,163589.7333,359733.5667,correct200_always_false
340,3589.338889,0,0,10882.9,1000,163589.7333,370616.4667,correct200_always_false
350,3569.783333,0,0,10115,1000,163589.7333,380731.4667,correct200_always_false
360,3634.85,0,0,10683.16667,1000,163589.7333,391414.6333,correct200_always_false
370,3628.605556,0,0,10464.86667,1000,163589.7333,401879.5,correct200_always_false
380,3671.5,0,0,10477.1,1000,163589.7333,412356.6,correct200_always_false
390,3620.227778,0,0,10478.7,1000,163589.7333,422835.3,correct200_always_false
400,3698.338889,0,0,10208.86667,1000,163589.7333,433044.1667,correct200_always_false
410,3633.133333,0,0,10802.63333,1000,163589.7333,443846.8,correct200_always_false
420,3756.588889,0,0,10642.63333,1000,163589.7333,454489.4333,correct200_always_false
430,3694.322222,0,0,10810.26667,1000,163589.7333,465299.7,correct200_always_false
440,3704.15,0,0,10555.33333,1000,163589.7333,475855.0333,correct200_always_false
450,3664.738889,0,0,10083.3,1000,163589.7333,485938.3333,correct200_always_false
460,3665.494444,0,0,10728.4,1000,163589.7333,496666.7333,correct200_always_false
470,3679.061111,0,0,10967.96667,1000,163589.7333,507634.7,correct200_always_false
480,3734.927778,0,0,10361.6,1000,163589.7333,517996.3,correct200_always_false
490,3766.227778,0,0,10865.83333,1000,163589.7333,528862.1333,correct200_always_false
500,3702.3,0,0,10239.03333,1000,163589.7333,539101.1667,correct200_always_false
510,3775.55,0,0,10657.76667,1000,163589.7333,549758.9333,correct200_always_false
520,3794.088889,0,0,9955.133333,1000,163589.7333,559714.0667,correct200_always_false
530,3759.738889,0,0,10580.83333,1000,163589.7333,570294.9,correct200_always_false
540,3760.672222,0,0,10288.03333,1000,163589.7333,580582.9333,correct200_always_false
550,3788.388889,0,0,10405.36667,1000,163589.7333,590988.3,correct200_always_false
560,3799.561111,0,0,10631,1000,163589.7333,601619.3,correct200_always_false
570,3742.511111,0,0,10375.2,1000,163589.7333,611994.5,correct200_always_false
580,3722.405556,0,0,10254.4,1000,163589.7333,622248.9,correct200_always_false
590,3685.05,0,0,10009.06667,1000,163589.7333,632257.9667,correct200_always_false
600,3788.55,0,0,10361.6,1000,163589.7333,642619.5667,correct200_always_false
610,3828.888889,0,0,10305.66667,1000,163589.7333,652925.2333,correct200_always_false
620,3801.638889,0,0,10417.53333,1000,163589.7333,663342.7667,correct200_always_false
630,3741.655556,0,0,10479.76667,1000,163589.7333,673822.5333,correct200_always_false
640,3784.444444,0,0,10043,1000,163589.7333,683865.5333,correct200_always_false
650,3763.305556,0,0,10223.76667,1000,163589.7333,694089.3,correct200_always_false
660,3808.527778,0,0,10738.73333,1000,163589.7333,704828.0333,correct200_always_false
670,3779.811111,0,0,10273.63333,1000,163589.7333,715101.6667,correct200_always_false
680,3784.383333,0,0,10720.43333,1000,163589.7333,725822.1,correct200_always_false
690,3825.15,0,0,10640.23333,1000,163589.7333,736462.3333,correct200_always_false
700,3800.705556,0,0,10215.13333,1000,163589.7333,746677.4667,correct200_always_false
710,3705.966667,0,0,10752.76667,1000,163589.7333,757430.2333,correct200_always_false
720,3812.2,0,0,9550.266667,1000,163589.7333,766980.5,correct200_always_false
730,3819.672222,0,0,10877.83333,1000,163589.7333,777858.3333,correct200_always_false
740,3720.988889,0,0,10627.4,1000,163589.7333,788485.7333,correct200_always_false
750,3805.477778,0,0,10261.2,1000,163589.7333,798746.9333,correct200_always_false
760,3788.122222,0,0,10399.73333,1000,163589.7333,809146.6667,correct200_always_false
770,3793.05,0,0,10253.06667,1000,163589.7333,819399.7333,correct200_always_false
780,3741.372222,0,0,10914.9,1000,163589.7333,830314.6333,correct200_always_false
790,3742.894444,0,0,10311.7,1000,163589.7333,840626.3333,correct200_always_false
800,3853.627778,0,0,10808.66667,1000,163589.7333,851435,correct200_always_false
0,2577.772222,0,0,0,0,0,0,correct200_avgCertainty1_true
10,2494.016667,0.533333333,135.2333333,8917.633333,0.533333333,135.2333333,8917.633333,correct200_avgCertainty1_true
20,2587.433333,0.166666667,87.06666667,9632.4,0.7,222.3,18550.03333,correct200_avgCertainty1_true
30,2582.716667,0.133333333,59.83333333,8697.533333,0.833333333,282.1333333,27247.56667,correct200_avgCertainty1_true
