trainingEpisodes,reward,teaching,attention,episodeLength,sumTeaching,sumAttention,sumEpisodeLength,teachingStrategy
420,3328.755555555555,0.0,56.5,9942.733333333334,4.5,2324.7666666666664,387335.9333333333,correct200_avgCertainty1_true
430,3267.383333333333,0.0,56.53333333333333,10607.733333333334,4.5,2381.2999999999997,397943.6666666666,correct200_avgCertainty1_true
440,3253.955555555555,0.0,59.9,10447.933333333332,4.5,2441.2,408391.6,correct200_avgCertainty1_true
450,3377.6,0.0,54.13333333333333,10229.833333333334,4.5,2495.333333333333,418621.4333333333,correct200_avgCertainty1_true
460,3388.016666666667,0.0,56.96666666666667,10109.7,4.5,2552.2999999999997,428731.1333333333,correct200_avgCertainty1_true
470,3453.8166666666666,0.0,58.96666666666667,10429.866666666667,4.5,2611.2666666666664,439160.99999999994,correct200_avgCertainty1_true
480,3527.016666666666,0.0,59.2,10498.666666666666,4.5,2670.4666666666662,449659.6666666666,correct200_avgCertainty1_true
490,3454.8388888888885,0.0,54.766666666666666,10265.4,4.5,2725.233333333333,459925.06666666665,correct200_avgCertainty1_true
500,3447.438888888889,0.0,56.1,10171.2,4.5,2781.333333333333,470096.26666666666,correct200_avgCertainty1_true
510,3445.8111111111107,0.0,55.9,10129.8,4.5,2837.233333333333,480226.06666666665,correct200_avgCertainty1_true
520,3449.3388888888894,0.0,63.56666666666667,10518.3,4.5,2900.7999999999997,490744.36666666664,correct200_avgCertainty1_true
530,3501.5388888888897,0.0,53.03333333333333,10375.4,4.5,2953.833333333333,501119.76666666666,correct200_avgCertainty1_true
540,3461.233333333333,0.0,56.13333333333333,10038.933333333332,4.5,3009.9666666666662,511158.7,correct200_avgCertainty1_true
550,3504.011111111111,0.0,58.63333333333333,10381.466666666667,4.5,3068.5999999999995,521540.1666666667,correct200_avgCertainty1_true
560,3486.15,0.0,62.96666666666667,10326.066666666668,4.5,3131.566666666666,531866.2333333334,correct200_avgCertainty1_true
570,3570.8833333333323,0.0,57.666666666666664,10236.733333333334,4.5,3189.2333333333327,542102.9666666667,correct200_avgCertainty1_true
580,3522.777777777777,0.0,59.93333333333333,10676.033333333333,4.5,3249.166666666666,552779.0,correct200_avgCertainty1_true
590,3563.8777777777773,0.0,63.93333333333333,9889.366666666667,4.5,3313.0999999999995,562668.3666666667,correct200_avgCertainty1_true
600,3487.627777777778,0.0,55.46666666666667,10321.333333333334,4.5,3368.566666666666,572989.7000000001,correct200_avgCertainty1_true
610,3571.933333333334,0.0,57.5,10617.066666666668,4.5,3426.066666666666,583606.7666666667,correct200_avgCertainty1_true
620,3611.144444444445,0.0,54.53333333333333,10637.566666666668,4.5,3480.5999999999995,594244.3333333334,correct200_avgCertainty1_true
630,3566.622222222222,0.0,56.7,10051.4,4.5,3537.2999999999993,604295.7333333334,correct200_avgCertainty1_true
