trainingEpisodes,reward,teaching,attention,episodeLength,sumTeaching,sumAttention,sumEpisodeLength,teachingStrategy
0,2216.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,correct200_importance50_false
10,2265.366666666667,149.93333333333334,6402.0,10412.8,149.93333333333334,6402.0,10412.8,correct200_importance50_false
20,2299.5916666666667,160.03333333333333,6720.9,10453.266666666666,309.9666666666667,13122.9,20866.066666666666,correct200_importance50_false
30,2327.7166666666667,122.53333333333333,6677.333333333333,10367.466666666667,432.5,19800.233333333334,31233.533333333333,correct200_importance50_false
40,2356.05,128.56666666666666,6728.333333333333,10540.433333333332,561.0666666666666,26528.566666666666,41773.96666666667,correct200_importance50_false
50,2494.5583333333334,137.96666666666667,6923.866666666667,11118.9,699.0333333333333,33452.433333333334,52892.86666666667,correct200_importance50_false
60,2414.0666666666666,124.3,6381.933333333333,10517.866666666667,823.3333333333333,39834.36666666667,63410.73333333334,correct200_importance50_false
70,2505.5833333333335,88.16666666666667,5460.433333333333,10234.366666666667,911.4999999999999,45294.8,73645.1,correct200_importance50_false
80,2683.875,49.36666666666667,3502.5333333333333,10491.366666666667,960.8666666666666,48797.333333333336,84136.46666666667,correct200_importance50_false
90,2610.15,22.1,1750.5666666666666,9669.2,982.9666666666666,50547.9,93805.66666666667,correct200_importance50_false
100,2572.491666666667,11.033333333333333,923.6333333333333,9413.066666666668,993.9999999999999,51471.53333333333,103218.73333333334,correct200_importance50_false
110,2571.5,2.2666666666666666,284.23333333333335,9288.033333333333,996.2666666666665,51755.76666666666,112506.76666666666,correct200_importance50_false
120,2686.108333333333,1.3,205.76666666666668,9472.266666666666,997.5666666666665,51961.53333333333,121979.03333333333,correct200_importance50_false
130,2721.016666666667,0.5666666666666667,121.93333333333334,9045.866666666667,998.1333333333332,52083.46666666667,131024.9,correct200_importance50_false
140,2677.725,1.5333333333333334,215.03333333333333,9444.966666666667,999.6666666666665,52298.5,140469.86666666667,correct200_importance50_false
150,2861.983333333333,0.3333333333333333,33.5,9227.533333333333,999.9999999999999,52332.0,149697.4,correct200_importance50_false
160,2785.1,0.0,0.0,9463.866666666667,999.9999999999999,52332.0,159161.26666666666,correct200_importance50_false
170,2897.3,0.0,0.0,9616.833333333334,999.9999999999999,52332.0,168778.1,correct200_importance50_false
180,2898.508333333333,0.0,0.0,9542.833333333334,999.9999999999999,52332.0,178320.93333333335,correct200_importance50_false
190,2988.3083333333334,0.0,0.0,9895.3,999.9999999999999,52332.0,188216.23333333334,correct200_importance50_false
200,2849.45,0.0,0.0,10020.033333333333,999.9999999999999,52332.0,198236.26666666666,correct200_importance50_false
210,2974.7833333333333,0.0,0.0,9408.6,999.9999999999999,52332.0,207644.86666666667,correct200_importance50_false
