trainingEpisodes,reward,teaching,attention,episodeLength,sumTeaching,sumAttention,sumEpisodeLength,teachingStrategy
0,252.56666666666666,0.0,0.0,0.0,0.0,0.0,0.0,advise100_always_false
10,1930.775,1000.0,3700.9666666666667,9249.166666666666,1000.0,3700.9666666666667,9249.166666666666,advise100_always_false
20,1968.075,0.0,0.0,8113.0,1000.0,3700.9666666666667,17362.166666666664,advise100_always_false
30,2041.8833333333334,0.0,0.0,7969.6,1000.0,3700.9666666666667,25331.766666666663,advise100_always_false
40,2101.9666666666667,0.0,0.0,8163.266666666666,1000.0,3700.9666666666667,33495.033333333326,advise100_always_false
50,2159.266666666667,0.0,0.0,8074.466666666666,1000.0,3700.9666666666667,41569.49999999999,advise100_always_false
60,2199.9416666666666,0.0,0.0,8541.9,1000.0,3700.9666666666667,50111.399999999994,advise100_always_false
70,2226.391666666667,0.0,0.0,8100.166666666667,1000.0,3700.9666666666667,58211.56666666666,advise100_always_false
80,2312.8416666666667,0.0,0.0,8789.833333333334,1000.0,3700.9666666666667,67001.4,advise100_always_false
90,2312.4333333333334,0.0,0.0,8495.033333333333,1000.0,3700.9666666666667,75496.43333333332,advise100_always_false
100,2371.325,0.0,0.0,8884.4,1000.0,3700.9666666666667,84380.83333333331,advise100_always_false
110,2411.741666666667,0.0,0.0,8430.166666666666,1000.0,3700.9666666666667,92810.99999999999,advise100_always_false
120,2366.625,0.0,0.0,8797.5,1000.0,3700.9666666666667,101608.49999999999,advise100_always_false
130,2392.4,0.0,0.0,9167.833333333334,1000.0,3700.9666666666667,110776.33333333331,advise100_always_false
140,2472.675,0.0,0.0,8647.733333333334,1000.0,3700.9666666666667,119424.06666666665,advise100_always_false
150,2534.8166666666666,0.0,0.0,8800.866666666667,1000.0,3700.9666666666667,128224.93333333332,advise100_always_false
160,2490.0916666666667,0.0,0.0,8412.0,1000.0,3700.9666666666667,136636.93333333332,advise100_always_false
170,2501.641666666667,0.0,0.0,9073.833333333334,1000.0,3700.9666666666667,145710.76666666666,advise100_always_false
180,2447.8333333333335,0.0,0.0,8098.4,1000.0,3700.9666666666667,153809.16666666666,advise100_always_false
190,2500.391666666667,0.0,0.0,9325.7,1000.0,3700.9666666666667,163134.86666666667,advise100_always_false
200,2477.1583333333333,0.0,0.0,8826.233333333334,1000.0,3700.9666666666667,171961.1,advise100_always_false
210,2508.358333333333,0.0,0.0,9302.3,1000.0,3700.9666666666667,181263.4,advise100_always_false
220,2391.275,0.0,0.0,8565.566666666668,1000.0,3700.9666666666667,189828.96666666667,advise100_always_false
230,2537.366666666667,0.0,0.0,8725.666666666666,1000.0,3700.9666666666667,198554.63333333333,advise100_always_false
240,2558.891666666667,0.0,0.0,8896.166666666666,1000.0,3700.9666666666667,207450.8,advise100_always_false
250,2543.858333333333,0.0,0.0,9556.166666666666,1000.0,3700.9666666666667,217006.96666666665,advise100_always_false
260,2549.483333333333,0.0,0.0,8596.166666666666,1000.0,3700.9666666666667,225603.1333333333,advise100_always_false
270,2624.858333333333,0.0,0.0,9219.833333333334,1000.0,3700.9666666666667,234822.96666666665,advise100_always_false
280,2532.8166666666666,0.0,0.0,8866.033333333333,1000.0,3700.9666666666667,243688.99999999997,advise100_always_false
290,2630.3,0.0,0.0,9132.3,1000.0,3700.9666666666667,252821.29999999996,advise100_always_false
300,2637.3083333333334,0.0,0.0,9180.633333333333,1000.0,3700.9666666666667,262001.9333333333,advise100_always_false
310,2661.125,0.0,0.0,9067.766666666666,1000.0,3700.9666666666667,271069.69999999995,advise100_always_false
320,2855.8083333333334,0.0,0.0,8912.7,1000.0,3700.9666666666667,279982.39999999997,advise100_always_false
