trainingEpisodes,reward,teaching,attention,episodeLength,sumTeaching,sumAttention,sumEpisodeLength,teachingStrategy
470,3678.5222222222224,0.0,0.0,10317.533333333333,1000.0,3640.133333333333,471967.0333333334,advise100_always_false
480,3662.2666666666655,0.0,0.0,10549.5,1000.0,3640.133333333333,482516.5333333334,advise100_always_false
490,3706.3666666666672,0.0,0.0,9955.7,1000.0,3640.133333333333,492472.2333333334,advise100_always_false
500,3687.1833333333343,0.0,0.0,10396.866666666667,1000.0,3640.133333333333,502869.10000000003,advise100_always_false
510,3729.5444444444447,0.0,0.0,10543.866666666667,1000.0,3640.133333333333,513412.9666666667,advise100_always_false
520,3744.8944444444437,0.0,0.0,10339.966666666667,1000.0,3640.133333333333,523752.93333333335,advise100_always_false
530,3775.4499999999994,0.0,0.0,10633.533333333333,1000.0,3640.133333333333,534386.4666666667,advise100_always_false
540,3722.416666666667,0.0,0.0,9999.566666666668,1000.0,3640.133333333333,544386.0333333333,advise100_always_false
550,3735.8888888888896,0.0,0.0,10267.233333333334,1000.0,3640.133333333333,554653.2666666666,advise100_always_false
560,3765.9555555555553,0.0,0.0,10659.566666666668,1000.0,3640.133333333333,565312.8333333333,advise100_always_false
570,3782.0499999999997,0.0,0.0,9821.2,1000.0,3640.133333333333,575134.0333333332,advise100_always_false
580,3716.711111111111,0.0,0.0,10532.0,1000.0,3640.133333333333,585666.0333333332,advise100_always_false
590,3712.388888888889,0.0,0.0,10340.1,1000.0,3640.133333333333,596006.1333333332,advise100_always_false
600,3769.822222222223,0.0,0.0,10197.766666666666,1000.0,3640.133333333333,606203.8999999999,advise100_always_false
610,3741.533333333334,0.0,0.0,9996.966666666667,1000.0,3640.133333333333,616200.8666666666,advise100_always_false
620,3829.933333333334,0.0,0.0,10267.5,1000.0,3640.133333333333,626468.3666666666,advise100_always_false
630,3727.3500000000004,0.0,0.0,10052.566666666668,1000.0,3640.133333333333,636520.9333333332,advise100_always_false
640,3718.6111111111118,0.0,0.0,9978.466666666667,1000.0,3640.133333333333,646499.3999999999,advise100_always_false
650,3770.7944444444443,0.0,0.0,10526.6,1000.0,3640.133333333333,657025.9999999999,advise100_always_false
660,3722.53888888889,0.0,0.0,10902.2,1000.0,3640.133333333333,667928.1999999998,advise100_always_false
670,3805.766666666666,0.0,0.0,10236.933333333332,1000.0,3640.133333333333,678165.1333333332,advise100_always_false
680,3757.9777777777776,0.0,0.0,10168.6,1000.0,3640.133333333333,688333.7333333332,advise100_always_false
690,3822.9944444444436,0.0,0.0,9961.033333333333,1000.0,3640.133333333333,698294.7666666665,advise100_always_false
700,3737.994444444444,0.0,0.0,10395.4,1000.0,3640.133333333333,708690.1666666665,advise100_always_false
710,3736.305555555556,0.0,0.0,10264.466666666667,1000.0,3640.133333333333,718954.6333333332,advise100_always_false
720,3823.7611111111114,0.0,0.0,9856.633333333333,1000.0,3640.133333333333,728811.2666666665,advise100_always_false
730,3791.583333333333,0.0,0.0,10642.7,1000.0,3640.133333333333,739453.9666666664,advise100_always_false
740,3827.4888888888886,0.0,0.0,9769.7,1000.0,3640.133333333333,749223.6666666664,advise100_always_false
750,3757.6166666666672,0.0,0.0,10737.966666666667,1000.0,3640.133333333333,759961.6333333331,advise100_always_false
760,3840.466666666667,0.0,0.0,9932.733333333334,1000.0,3640.133333333333,769894.3666666663,advise100_always_false
770,3821.144444444445,0.0,0.0,10318.5,1000.0,3640.133333333333,780212.8666666663,advise100_always_false
780,3813.7055555555557,0.0,0.0,10041.366666666667,1000.0,3640.133333333333,790254.233333333,advise100_always_false
790,3810.2833333333338,0.0,0.0,10440.6,1000.0,3640.133333333333,800694.833333333,advise100_always_false
800,3725.7055555555553,0.0,0.0,10215.166666666666,1000.0,3640.133333333333,810909.9999999997,advise100_always_false
0,2518.138888888889,0.0,0.0,0.0,0.0,0.0,0.0,advise100_importance100_true
10,2500.8888888888882,993.3,1811.6666666666667,10331.866666666667,993.3,1811.6666666666667,10331.866666666667,advise100_importance100_true
20,2630.122222222222,6.7,14.0,9301.3,1000.0,1825.6666666666667,19633.166666666664,advise100_importance100_true
30,2686.3055555555557,0.0,0.0,8792.266666666666,1000.0,1825.6666666666667,28425.43333333333,advise100_importance100_true
40,2680.3888888888896,0.0,0.0,9165.033333333333,1000.0,1825.6666666666667,37590.46666666666,advise100_importance100_true
50,2852.6555555555547,0.0,0.0,9430.6,1000.0,1825.6666666666667,47021.06666666666,advise100_importance100_true
60,2876.1333333333323,0.0,0.0,9064.4,1000.0,1825.6666666666667,56085.46666666666,advise100_importance100_true
70,2935.5333333333338,0.0,0.0,8893.966666666667,1000.0,1825.6666666666667,64979.43333333333,advise100_importance100_true
80,2897.9444444444443,0.0,0.0,9501.2,1000.0,1825.6666666666667,74480.63333333333,advise100_importance100_true
90,2973.744444444444,0.0,0.0,9259.533333333333,1000.0,1825.6666666666667,83740.16666666666,advise100_importance100_true
100,3014.116666666667,0.0,0.0,9908.233333333334,1000.0,1825.6666666666667,93648.4,advise100_importance100_true
110,3047.1055555555554,0.0,0.0,9491.466666666667,1000.0,1825.6666666666667,103139.86666666667,advise100_importance100_true
120,3128.7944444444443,0.0,0.0,9835.9,1000.0,1825.6666666666667,112975.76666666666,advise100_importance100_true
130,3284.516666666666,0.0,0.0,10143.966666666667,1000.0,1825.6666666666667,123119.73333333334,advise100_importance100_true
140,3196.4222222222224,0.0,0.0,9891.966666666667,1000.0,1825.6666666666667,133011.7,advise100_importance100_true
150,3183.4222222222215,0.0,0.0,10003.3,1000.0,1825.6666666666667,143015.0,advise100_importance100_true
160,3229.6277777777777,0.0,0.0,10010.5,1000.0,1825.6666666666667,153025.5,advise100_importance100_true
170,3295.0444444444447,0.0,0.0,10099.1,1000.0,1825.6666666666667,163124.6,advise100_importance100_true
180,3290.7111111111103,0.0,0.0,10179.566666666668,1000.0,1825.6666666666667,173304.1666666667,advise100_importance100_true
190,3346.883333333333,0.0,0.0,10343.566666666668,1000.0,1825.6666666666667,183647.73333333337,advise100_importance100_true
200,3433.1333333333337,0.0,0.0,10042.8,1000.0,1825.6666666666667,193690.53333333335,advise100_importance100_true
210,3319.7222222222217,0.0,0.0,9909.2,1000.0,1825.6666666666667,203599.73333333337,advise100_importance100_true
220,3407.9611111111103,0.0,0.0,10486.133333333333,1000.0,1825.6666666666667,214085.8666666667,advise100_importance100_true
230,3457.122222222222,0.0,0.0,10432.933333333332,1000.0,1825.6666666666667,224518.80000000002,advise100_importance100_true
240,3429.544444444445,0.0,0.0,9879.3,1000.0,1825.6666666666667,234398.1,advise100_importance100_true
250,3390.3444444444444,0.0,0.0,10418.0,1000.0,1825.6666666666667,244816.1,advise100_importance100_true
260,3417.5333333333338,0.0,0.0,10293.4,1000.0,1825.6666666666667,255109.5,advise100_importance100_true
270,3462.077777777777,0.0,0.0,10590.233333333334,1000.0,1825.6666666666667,265699.73333333334,advise100_importance100_true
280,3464.5277777777783,0.0,0.0,10707.8,1000.0,1825.6666666666667,276407.5333333333,advise100_importance100_true
290,3425.522222222222,0.0,0.0,10034.066666666668,1000.0,1825.6666666666667,286441.6,advise100_importance100_true
300,3568.5333333333324,0.0,0.0,10738.766666666666,1000.0,1825.6666666666667,297180.36666666664,advise100_importance100_true
310,3583.6833333333334,0.0,0.0,10347.633333333333,1000.0,1825.6666666666667,307528.0,advise100_importance100_true
320,3492.9722222222217,0.0,0.0,9731.366666666667,1000.0,1825.6666666666667,317259.36666666664,advise100_importance100_true
330,3453.411111111111,0.0,0.0,9912.633333333333,1000.0,1825.6666666666667,327172.0,advise100_importance100_true
340,3576.9944444444436,0.0,0.0,10897.6,1000.0,1825.6666666666667,338069.6,advise100_importance100_true
350,3565.5111111111105,0.0,0.0,10357.5,1000.0,1825.6666666666667,348427.1,advise100_importance100_true
360,3656.2333333333327,0.0,0.0,10266.4,1000.0,1825.6666666666667,358693.5,advise100_importance100_true
370,3568.616666666667,0.0,0.0,10468.233333333334,1000.0,1825.6666666666667,369161.73333333334,advise100_importance100_true
380,3585.144444444444,0.0,0.0,10715.1,1000.0,1825.6666666666667,379876.8333333333,advise100_importance100_true
390,3615.0944444444435,0.0,0.0,10547.966666666667,1000.0,1825.6666666666667,390424.8,advise100_importance100_true
400,3611.6444444444437,0.0,0.0,10466.566666666668,1000.0,1825.6666666666667,400891.36666666664,advise100_importance100_true
410,3620.1055555555554,0.0,0.0,10633.633333333333,1000.0,1825.6666666666667,411525.0,advise100_importance100_true
420,3647.694444444444,0.0,0.0,10880.333333333334,1000.0,1825.6666666666667,422405.3333333333,advise100_importance100_true
430,3598.6055555555554,0.0,0.0,10153.366666666667,1000.0,1825.6666666666667,432558.69999999995,advise100_importance100_true
440,3632.6277777777777,0.0,0.0,10253.066666666668,1000.0,1825.6666666666667,442811.7666666666,advise100_importance100_true
